Date,Open,High,Low,Close,%Change
24-07-2006,2944.9,2996.65,2878.25,2985.85,1.37%
25-07-2006,2989.5,3046.95,2987.15,3040.5,1.68%
26-07-2006,3040.45,3121.4,3022.7,3110.15,2.24%
27-07-2006,3109.85,3167.1,3109.85,3156.15,1.47%
28-07-2006,3158,3168.5,3109.45,3130.8,-0.87%
31-07-2006,3131.35,3179.7,3110.6,3143.2,0.38%
01-08-2006,3128.2,3154.7,3113.6,3147.8,0.62%
02-08-2006,3129.45,3187.85,3127.9,3182.1,1.65%
03-08-2006,3182.55,3234.25,3175.15,3190,0.23%
04-08-2006,3189.7,3228.15,3161.8,3176.75,-0.41%
07-08-2006,3176.7,3178.5,3142.55,3151.1,-0.81%
08-08-2006,3151.55,3216.75,3151.55,3212.4,1.89%
09-08-2006,3211.55,3267.2,3187.85,3254.6,1.32%
10-08-2006,3254.6,3274.75,3229.45,3260.1,0.17%
11-08-2006,3260.05,3286.5,3236.95,3274.35,0.44%
14-08-2006,3274.95,3317.8,3269.15,3313.1,1.15%
16-08-2006,3314.75,3377.1,3314.75,3356.05,1.23%
17-08-2006,3359.7,3385.15,3328.6,3353.9,-0.17%
18-08-2006,3354.5,3366.25,3332.2,3356.75,0.07%
21-08-2006,3356.8,3374.9,3332.9,3366,0.27%
22-08-2006,3369.6,3398.35,3351.5,3364.6,-0.15%
23-08-2006,3363.6,3369.65,3325.1,3335.8,-0.83%
24-08-2006,3336.65,3379.55,3304.85,3370.4,1.00%
25-08-2006,3368.55,3402.7,3368.55,3385.95,0.51%
28-08-2006,3386,3405.3,3377.75,3401.1,0.44%
29-08-2006,3405.05,3434.95,3396.1,3425.7,0.60%
30-08-2006,3425.8,3440.2,3407.75,3430.35,0.13%
31-08-2006,3404.5,3452.3,3403.65,3413.9,0.28%
01-09-2006,3414,3439.5,3402.9,3435.45,0.62%
04-09-2006,3435.55,3483.1,3435.55,3476.85,1.19%
05-09-2006,3471.4,3488.6,3457.9,3473.75,0.07%
06-09-2006,3474.4,3490.7,3465.8,3477.25,0.08%
07-09-2006,3477.15,3478.85,3438.8,3454.55,-0.65%
08-09-2006,3454.65,3477.95,3442.85,3471.45,0.48%
11-09-2006,3470.35,3486.65,3351.3,3366.15,-3.10%
12-09-2006,3363.3,3395.05,3328.45,3389.9,0.78%
13-09-2006,3389.85,3470.65,3389.8,3454.55,1.87%
14-09-2006,3454.6,3484,3454.6,3471.6,0.49%
15-09-2006,3471.65,3487.45,3434.55,3478.6,0.20%
18-09-2006,3478.65,3506.2,3478.4,3492.75,0.40%
19-09-2006,3493.5,3514.95,3438.8,3457.35,-1.05%
20-09-2006,3457.85,3509.85,3419.75,3502.8,1.28%
21-09-2006,3506.7,3556.35,3506.7,3553.05,1.30%
22-09-2006,3554.05,3562.45,3525.4,3544.05,-0.28%
25-09-2006,3545.1,3568.65,3514.85,3523.45,-0.61%
26-09-2006,3523.7,3576.75,3517.15,3571.75,1.35%
27-09-2006,3571.75,3603.7,3568.4,3579.3,0.21%
28-09-2006,3579.95,3589.3,3560.75,3571.75,-0.23%
29-09-2006,3572.15,3599.8,3564.7,3588.4,0.45%
03-10-2006,3588.95,3606.2,3561.7,3569.6,-0.54%
04-10-2006,3570.95,3580.05,3508.65,3515.35,-1.58%
05-10-2006,3515.6,3574.95,3515.6,3564.9,1.38%
06-10-2006,3565.45,3583.75,3560.9,3569.7,0.12%
09-10-2006,3570.05,3585.35,3540.45,3567.15,-0.08%
10-10-2006,3567.45,3597.2,3563.1,3571.05,0.10%
11-10-2006,3581.55,3614.5,3544.25,3558.55,-0.65%
12-10-2006,3562.55,3626.8,3545.95,3621.05,1.62%
13-10-2006,3621.65,3682.35,3621.65,3676.05,1.48%
16-10-2006,3668.9,3729.7,3668.9,3723.95,1.48%
17-10-2006,3726.4,3742.5,3691.35,3715,-0.31%
18-10-2006,3715.2,3727,3701.3,3710.65,-0.12%
19-10-2006,3711.1,3726.95,3655.05,3677.8,-0.91%
20-10-2006,3678.75,3714.25,3665.5,3676.85,-0.05%
21-10-2006,3680.85,3708.4,3662.85,3683.5,0.07%
23-10-2006,3683.4,3690.85,3651.2,3657.3,-0.71%
26-10-2006,3656.2,3686.85,3651.2,3677.55,0.58%
27-10-2006,3676.85,3747.35,3674.8,3739.35,1.67%
30-10-2006,3739.35,3776.05,3719.45,3769.1,0.79%
31-10-2006,3770.5,3782.85,3726.75,3744.1,-0.71%
01-11-2006,3744.1,3777.7,3737,3767.05,0.61%
02-11-2006,3769.4,3805.5,3761.9,3791.2,0.58%
03-11-2006,3793.05,3809.65,3771,3805.35,0.32%
06-11-2006,3804.75,3822.4,3798.25,3809.25,0.12%
07-11-2006,3812.15,3840.45,3789.4,3798.75,-0.35%
08-11-2006,3799.2,3809.95,3737.2,3777.3,-0.58%
09-11-2006,3777.8,3808.2,3769.8,3796.4,0.49%
10-11-2006,3796.05,3842.4,3785.4,3834.75,1.01%
13-11-2006,3834.8,3862.05,3834,3858.75,0.62%
14-11-2006,3862,3883,3850.75,3865.9,0.10%
15-11-2006,3865.95,3888.8,3838.25,3876.3,0.27%
16-11-2006,3876.4,3900.4,3863.85,3876.85,0.01%
17-11-2006,3877,3891.85,3835.7,3852.8,-0.63%
20-11-2006,3852.65,3866.95,3794.3,3856.15,0.09%
21-11-2006,3859.5,3921.7,3856.75,3918.25,1.50%
22-11-2006,3918.3,3960,3909.6,3954.75,0.92%
23-11-2006,3955.3,3976.8,3933.7,3945.45,-0.25%
24-11-2006,3945.45,3965.8,3935.3,3950.85,0.14%
27-11-2006,3974.95,3974.95,3948.85,3968.9,-0.15%
28-11-2006,3966,3966,3911.55,3921.75,-1.13%
29-11-2006,3922.5,3952.4,3920,3928.2,0.15%
30-11-2006,3929.4,3973,3929.4,3954.5,0.63%
01-12-2006,3955.7,4001.3,3953.95,3997.6,1.05%
04-12-2006,4002.4,4015.25,3991.55,4001,-0.03%
05-12-2006,4001.25,4033.2,4001.25,4015.75,0.36%
06-12-2006,4016,4036.2,3982.5,4015.95,0.00%
07-12-2006,4015,4027.7,4001.4,4015.35,0.01%
08-12-2006,4015.75,4046.85,3948.7,3962,-1.36%
11-12-2006,3961.9,3965.05,3798.3,3849.5,-2.92%
12-12-2006,3849.1,3861.25,3661.6,3716.9,-3.56%
13-12-2006,3716.75,3777.6,3657.65,3765.2,1.29%
14-12-2006,3765.7,3855.05,3763.5,3843.05,2.01%
15-12-2006,3849.6,3908.45,3845.45,3888.65,1.00%
18-12-2006,3888.2,3934,3828.15,3928.75,1.03%
19-12-2006,3928.85,3931.9,3783.45,3832,-2.53%
20-12-2006,3832.15,3886.1,3787.55,3815.55,-0.44%
21-12-2006,3814.75,3851.2,3768.8,3833.5,0.49%
22-12-2006,3834.9,3880.15,3823.4,3871.15,0.94%
26-12-2006,3871.3,3946.1,3870.45,3940.5,1.76%
27-12-2006,3942.75,3986.75,3937.7,3974.25,0.79%
28-12-2006,3974.2,3997.35,3961.95,3970.55,-0.09%
29-12-2006,3971.65,3991.6,3960.45,3966.4,-0.13%
02-01-2007,3966.25,4016.65,3964.95,4007.4,1.03%
03-01-2007,4007.7,4029.8,3985,4024.05,0.41%
04-01-2007,4027.3,4041,3979.8,3988.8,-0.97%
05-01-2007,3990.15,4011.45,3969.65,3983.4,-0.17%
08-01-2007,3983.3,3987.45,3913,3933.4,-1.27%
09-01-2007,3933.3,3963.75,3890.75,3911.4,-0.56%
10-01-2007,3910.95,3911.95,3841.7,3850.3,-1.58%
11-01-2007,3852.15,3953.1,3833.6,3942.25,2.29%
12-01-2007,3944.55,4059.15,3944.55,4052.45,2.66%
15-01-2007,4052.85,4099.65,4052.4,4078.4,0.63%
16-01-2007,4090.7,4107.45,4067.9,4080.5,-0.25%
17-01-2007,4084.9,4096.75,4071.55,4076.45,-0.21%
18-01-2007,4075.2,4140.25,4075.2,4109.05,0.82%
19-01-2007,4126,4137.15,4058.35,4090.15,-0.88%
22-01-2007,4089.6,4114.5,4069.95,4102.45,0.31%
23-01-2007,4102.65,4105.1,4056.45,4066.1,-0.90%
24-01-2007,4066.6,4098.25,4065.75,4089.9,0.57%
25-01-2007,4092.05,4157.95,4090.1,4147.7,1.34%
29-01-2007,4148.4,4167.15,4115.75,4124.45,-0.58%
31-01-2007,4123.85,4137.85,4068.55,4082.7,-1.01%
01-02-2007,4083.4,4141.6,4081.1,4137.2,1.30%
02-02-2007,4140.2,4198.7,4132.95,4183.5,1.04%
05-02-2007,4193.15,4219,4170,4215.35,0.53%
06-02-2007,4216.55,4228.15,4186.15,4195.9,-0.49%
07-02-2007,4198.2,4232.3,4192.85,4224.25,0.62%
08-02-2007,4232,4245.3,4188.45,4223.4,-0.20%
09-02-2007,4223.5,4239.2,4171.8,4187.4,-0.86%
12-02-2007,4187.2,4187.2,4044.35,4058.3,-3.18%
13-02-2007,4069.1,4132.7,3998.3,4044.55,-0.61%
14-02-2007,4044.9,4057.35,3965.2,4047.1,0.05%
15-02-2007,4046.8,4155.7,4046.8,4146.2,2.40%
19-02-2007,4149.25,4177.7,4149.25,4164.55,0.37%
20-02-2007,4164.85,4175.45,4099.55,4106.95,-1.41%
21-02-2007,4107.15,4132.8,4080.9,4096.2,-0.27%
22-02-2007,4096.65,4126.9,4023.15,4040,-1.40%
23-02-2007,4046,4065.45,3918.2,3938.95,-2.72%
26-02-2007,3939.1,3958.9,3856.7,3942,0.07%
27-02-2007,3948.05,3958,3873.85,3893.9,-1.39%
28-02-2007,3893.4,3893.4,3674.85,3745.3,-3.95%
01-03-2007,3745.4,3818.75,3718.15,3811.2,1.73%
02-03-2007,3811.65,3842.05,3711.05,3726.75,-2.28%
05-03-2007,3726.5,3726.65,3554.5,3576.5,-4.19%
06-03-2007,3577.15,3679.15,3576.65,3655.65,2.15%
07-03-2007,3661.55,3714.15,3568.55,3626.85,-0.96%
08-03-2007,3627.25,3779.5,3626.8,3761.65,3.57%
09-03-2007,3761.85,3795.7,3684.25,3718,-1.18%
12-03-2007,3717.45,3781.45,3713.9,3734.6,0.46%
13-03-2007,3735.25,3775.85,3717.15,3770.55,0.94%
14-03-2007,3768.4,3768.4,3623,3641.1,-3.50%
15-03-2007,3644.9,3711.05,3630.55,3643.6,-0.04%
16-03-2007,3639.35,3683.6,3573.85,3608.55,-0.85%
19-03-2007,3611.3,3683.35,3602.85,3678.9,1.84%
20-03-2007,3680.35,3725,3676.65,3697.6,0.47%
21-03-2007,3697.7,3771.2,3680.6,3764.55,1.78%
22-03-2007,3764.5,3881,3764.5,3875.9,2.87%
23-03-2007,3876.75,3901.75,3850.8,3861.05,-0.41%
26-03-2007,3863.45,3885.45,3768.25,3819.95,-1.14%
28-03-2007,3818.75,3830.3,3752.95,3761.1,-1.53%
29-03-2007,3759.15,3805.85,3750.35,3798.1,1.03%
30-03-2007,3788.85,3832.2,3785.3,3821.55,0.86%
02-04-2007,3820,3820,3617,3633.6,-5.13%
03-04-2007,3633.85,3703.05,3632.2,3690.65,1.54%
04-04-2007,3689.75,3751.4,3689.75,3733.25,1.17%
05-04-2007,3735.2,3771.45,3709.15,3752,0.45%
09-04-2007,3752.9,3850.9,3747.25,3843.5,2.36%
10-04-2007,3844.15,3858.35,3819.3,3848.15,0.10%
11-04-2007,3848.35,3876.35,3844.75,3862.65,0.37%
12-04-2007,3861.85,3861.85,3811.25,3829.85,-0.84%
13-04-2007,3830.35,3924.55,3828.45,3917.35,2.22%
16-04-2007,3920.5,4016.8,3920.5,4013.35,2.31%
17-04-2007,4014.4,4030,3976.25,3984.95,-0.74%
18-04-2007,3989.6,4039.25,3981.75,4011.6,0.55%
19-04-2007,3998.5,4011,3933.35,3997.65,-0.02%
20-04-2007,4000.25,4090.05,3995.5,4083.55,2.04%
23-04-2007,4083.55,4122.35,4075.2,4085.1,0.04%
24-04-2007,4085.1,4162.15,4057.7,4141.8,1.37%
25-04-2007,4134.25,4173.3,4114.35,4167.3,0.79%
26-04-2007,4170.05,4217.9,4143.25,4177.85,0.19%
27-04-2007,4182,4182,4074.3,4083.5,-2.41%
30-04-2007,4081.6,4096.9,4028.9,4087.9,0.15%
03-05-2007,4089.45,4161.2,4080.75,4150.85,1.48%
04-05-2007,4168.9,4180.9,4109.7,4117.35,-1.25%
07-05-2007,4117.5,4157.65,4103.6,4111.15,-0.15%
08-05-2007,4111.25,4136.05,4066.4,4077,-0.84%
09-05-2007,4077.25,4087.8,4030.55,4079.3,0.05%
10-05-2007,4079.6,4134.2,4057.55,4066.8,-0.31%
11-05-2007,4070.2,4094.65,3981.15,4076.65,0.16%
14-05-2007,4078.8,4151.3,4072.45,4134.3,1.34%
15-05-2007,4134.3,4150.45,4102.45,4120.3,-0.34%
16-05-2007,4125.4,4181,4113.05,4170.95,1.09%
17-05-2007,4172.1,4232.45,4172.1,4219.55,1.12%
18-05-2007,4216.5,4228.45,4177,4214.5,-0.05%
21-05-2007,4217.65,4269.35,4217.55,4260.9,1.02%
22-05-2007,4263.1,4281.6,4234.1,4278.1,0.35%
23-05-2007,4279.6,4291.4,4231.05,4246.2,-0.79%
24-05-2007,4246.2,4250.85,4189.05,4204.9,-0.98%
25-05-2007,4197.85,4256.4,4141.35,4248.15,1.18%
28-05-2007,4248.35,4295.6,4242.8,4256.55,0.19%
29-05-2007,4257.6,4298.85,4248.9,4293.25,0.83%
30-05-2007,4292.7,4301.6,4241.35,4249.65,-1.01%
31-05-2007,4250.25,4306.75,4250.25,4295.8,1.06%
01-06-2007,4296.05,4325.8,4288.55,4297.05,0.02%
04-06-2007,4300.7,4362.95,4256.45,4267.05,-0.79%
05-06-2007,4268.9,4292.5,4249.1,4284.65,0.37%
06-06-2007,4285.75,4324.1,4190.95,4198.25,-2.08%
07-06-2007,4197.6,4230.05,4130.5,4179.5,-0.43%
08-06-2007,4179.5,4195.15,4126.1,4145,-0.83%
11-06-2007,4183.75,4205.2,4134.95,4145.6,-0.92%
12-06-2007,4139.7,4166.85,4100.8,4155.2,0.37%
13-06-2007,4155.2,4161.8,4102.95,4113.05,-1.02%
14-06-2007,4113.2,4174.05,4112.85,4170,1.36%
15-06-2007,4186.4,4209.45,4153.7,4171.45,-0.36%
18-06-2007,4177,4208.15,4140.25,4147.1,-0.72%
19-06-2007,4143.85,4222.4,4136.15,4214.3,1.67%
20-06-2007,4214.3,4257,4214.3,4248.65,0.81%
21-06-2007,4248.65,4275.35,4220.1,4267.4,0.44%
22-06-2007,4267.55,4278.85,4242.5,4252.05,-0.36%
25-06-2007,4251.4,4264.25,4236.3,4259.4,0.19%
26-06-2007,4259.4,4296.15,4250.1,4285.7,0.61%
27-06-2007,4286.2,4294.2,4255.25,4263.95,-0.52%
28-06-2007,4263.9,4291.4,4256.9,4282,0.42%
29-06-2007,4282.4,4321.35,4280.95,4318.3,0.83%
02-07-2007,4318.4,4346.75,4305.45,4313.75,-0.11%
03-07-2007,4315.05,4363.35,4313.55,4357.55,0.98%
04-07-2007,4358.25,4386.45,4342,4359.3,0.02%
05-07-2007,4359.2,4378.55,4311.8,4353.95,-0.12%
06-07-2007,4353.1,4411,4304,4384.85,0.72%
09-07-2007,4385.45,4427.55,4385.45,4419.4,0.77%
10-07-2007,4419.1,4434.45,4393,4406.05,-0.30%
11-07-2007,4403.8,4411.45,4344.7,4387.15,-0.38%
12-07-2007,4388.05,4451.95,4387.05,4446.15,1.31%
13-07-2007,4446.4,4513.9,4446.05,4504.55,1.29%
16-07-2007,4505.95,4521.85,4495.95,4512.15,0.14%
17-07-2007,4497.1,4550.25,4488.25,4496.75,-0.01%
18-07-2007,4498.65,4510.8,4452.85,4499.55,0.02%
19-07-2007,4500.35,4573,4496.2,4562.1,1.35%
20-07-2007,4563.75,4600.8,4553.8,4566.05,0.05%
23-07-2007,4564.25,4628.45,4547.2,4619.35,1.19%
24-07-2007,4620.05,4647.95,4609.75,4620.75,0.02%
25-07-2007,4620.5,4620.5,4555.8,4588.7,-0.69%
26-07-2007,4593.1,4624.3,4570.8,4619.8,0.58%
27-07-2007,4618.65,4618.9,4424.25,4445.2,-3.90%
30-07-2007,4442.35,4493.05,4403.7,4440.05,-0.05%
31-07-2007,4444.25,4534.2,4432.85,4528.85,1.87%
01-08-2007,4528.85,4532.9,4339.75,4345.85,-4.21%
02-08-2007,4356.35,4399.75,4327,4356.35,0.00%
03-08-2007,4355.75,4428.1,4355.75,4401.55,1.04%
06-08-2007,4404.05,4404.05,4267.15,4339.5,-1.49%
07-08-2007,4341.5,4406.4,4341.5,4356.35,0.34%
08-08-2007,4357,4472.15,4356.75,4462.1,2.36%
09-08-2007,4462.25,4530.05,4390.8,4403.2,-1.34%
10-08-2007,4393.6,4395.5,4239.2,4333.35,-1.39%
13-08-2007,4324.65,4383.8,4324.65,4373.65,1.12%
14-08-2007,4373.9,4394.3,4354.35,4370.2,-0.08%
16-08-2007,4366,4366,4171.15,4178.6,-4.48%
17-08-2007,4171.1,4171.1,4002.2,4108.05,-1.53%
20-08-2007,4108.95,4262.6,4108.95,4209.05,2.38%
21-08-2007,4209.55,4238.1,4058.55,4074.9,-3.30%
22-08-2007,4081.25,4165.7,4040.15,4153.15,1.73%
23-08-2007,4160.1,4249.85,4100.8,4114.95,-1.10%
24-08-2007,4113.05,4201.45,4110.05,4190.15,1.84%
27-08-2007,4193.6,4310,4193.6,4302.6,2.53%
28-08-2007,4302.4,4329.15,4280.6,4320.7,0.42%
29-08-2007,4317.7,4368.6,4226.35,4359.3,0.95%
30-08-2007,4360.35,4422.3,4359.75,4412.3,1.18%
31-08-2007,4412.6,4471.3,4403,4464,1.15%
03-09-2007,4466.65,4490.55,4452.4,4474.75,0.18%
04-09-2007,4481.55,4501.3,4460.4,4479.25,-0.05%
05-09-2007,4479.6,4507.75,4458.55,4475.85,-0.08%
06-09-2007,4475.7,4522.5,4445.55,4518.6,0.95%
07-09-2007,4518.65,4547.75,4499.9,4509.5,-0.20%
10-09-2007,4506.85,4515.25,4452.95,4507.85,0.02%
11-09-2007,4509.65,4538.6,4487.15,4497.05,-0.28%
12-09-2007,4498.65,4531.5,4490.4,4496.85,-0.04%
13-09-2007,4498.05,4540.6,4498.05,4528.95,0.68%
14-09-2007,4530,4582.6,4508.85,4518,-0.27%
17-09-2007,4518.45,4549.05,4482.85,4494.65,-0.53%
18-09-2007,4494.1,4551.8,4481.55,4546.2,1.15%
19-09-2007,4550.25,4739,4550.25,4732.35,3.85%
20-09-2007,4734.85,4760.85,4721.15,4747.55,0.27%
21-09-2007,4752.95,4855.7,4733.7,4837.55,1.75%
24-09-2007,4837.15,4941.15,4837.15,4932.2,1.93%
25-09-2007,4939.1,4953.9,4878.15,4938.85,-0.01%
26-09-2007,4937.6,4980.85,4930.35,4940.5,0.06%
27-09-2007,4942.7,5016.4,4942.7,5000.55,1.16%
28-09-2007,4996.45,5055.8,4996.45,5021.35,0.50%
01-10-2007,5021.5,5089.3,5001.35,5068.95,0.94%
03-10-2007,5069,5261.35,5034.15,5210.8,2.72%
04-10-2007,5211.65,5233.1,5126.05,5208.65,-0.06%
05-10-2007,5208.15,5248.55,5164.5,5185.85,-0.43%
08-10-2007,5186.25,5249.3,5024.75,5085.1,-1.99%
09-10-2007,5062.65,5348.7,5000.95,5327.25,4.97%
10-10-2007,5328.15,5454.7,5328.15,5441.45,2.08%
11-10-2007,5438.9,5532.75,5424.25,5524.85,1.56%
12-10-2007,5525.3,5549.3,5402.6,5428.25,-1.79%
15-10-2007,5428.35,5682.65,5419.9,5670.4,4.27%
16-10-2007,5670.65,5708.35,5578.45,5668.05,-0.05%
17-10-2007,5658.9,5658.9,5107.3,5559.3,-1.79%
18-10-2007,5551.1,5736.8,5269.65,5351,-3.74%
19-10-2007,5360.35,5390.85,5101.75,5215.3,-2.78%
22-10-2007,5202.75,5247.4,5070.9,5184,-0.36%
23-10-2007,5185.3,5488.5,5176.85,5473.7,5.27%
24-10-2007,5477.6,5577.9,5419.4,5496.15,0.34%
25-10-2007,5499.05,5605.95,5469.3,5568.95,1.26%
26-10-2007,5564.25,5716.9,5513.35,5702.3,2.42%
29-10-2007,5708.9,5922.5,5708.9,5905.9,3.34%
30-10-2007,5917.55,5976,5833.9,5868.75,-0.83%
31-10-2007,5868.9,5952.25,5861.3,5900.65,0.54%
01-11-2007,5903.8,6011.95,5837.2,5866.45,-0.64%
02-11-2007,5854.85,5944.75,5714.25,5932.4,1.31%
05-11-2007,5931.9,5948.55,5819.6,5847.3,-1.45%
06-11-2007,5847.1,5957.2,5759.95,5786.5,-1.05%
07-11-2007,5782.4,5861.35,5744.3,5782.35,0.00%
08-11-2007,5779.3,5780.8,5646.75,5698.75,-1.41%
09-11-2007,5703.45,5794.2,5614.9,5663.25,-0.71%
12-11-2007,5660.6,5660.6,5477.5,5617.1,-0.77%
13-11-2007,5612.35,5758.85,5591.6,5695.4,1.46%
14-11-2007,5703.95,5950.2,5700.05,5937.9,3.94%
15-11-2007,5942.7,5966.95,5895.65,5912.1,-0.52%
16-11-2007,5913.15,5948.05,5817.4,5906.85,-0.11%
19-11-2007,5908.05,5981.8,5893.8,5907.65,-0.01%
20-11-2007,5911.25,5923.7,5755.8,5780.9,-2.25%
21-11-2007,5778.8,5790.05,5530.85,5561.05,-3.92%
22-11-2007,5564.65,5608.65,5394.35,5519.35,-0.82%
23-11-2007,5524.3,5638.6,5514.75,5608.6,1.50%
26-11-2007,5611.3,5772.55,5608.95,5731.7,2.10%
27-11-2007,5729.25,5743.55,5655.6,5698.15,-0.55%
28-11-2007,5699.55,5749.95,5595.5,5617.55,-1.46%
29-11-2007,5617.8,5725,5612.1,5634.6,0.30%
30-11-2007,5633.9,5782.55,5632.65,5762.75,2.24%
03-12-2007,5765.45,5878.8,5754.6,5865,1.70%
04-12-2007,5870.2,5897.25,5840.3,5858.35,-0.20%
05-12-2007,5861.9,5949.3,5859.95,5940,1.31%
06-12-2007,5941.05,6027.05,5919.8,5954.7,0.23%
07-12-2007,5963.6,6042.1,5894.8,5974.3,0.18%
10-12-2007,5974,6015.3,5923.35,5960.6,-0.22%
11-12-2007,5960.4,6111.2,5960.4,6097.25,2.24%
12-12-2007,6067.05,6175.65,6005.45,6159.3,1.50%
13-12-2007,6159.25,6185.4,6040.4,6058.1,-1.67%
14-12-2007,6056.2,6078.55,6015.05,6047.7,-0.14%
17-12-2007,6037.95,6039.95,5740.6,5777,-4.52%
18-12-2007,5777.6,5874.6,5710.6,5742.3,-0.61%
19-12-2007,5730.25,5840.8,5676.7,5751.15,0.36%
20-12-2007,5751.75,5799.5,5742.75,5766.5,0.26%
24-12-2007,5771.3,6001.05,5771.3,5985.1,3.57%
26-12-2007,5988.45,6085.25,5988.45,6070.75,1.36%
27-12-2007,6069,6110.85,6060.2,6081.5,0.21%
28-12-2007,6079.55,6098.6,6021.9,6079.7,0.00%
31-12-2007,6095,6167.75,6095,6138.6,0.71%
01-01-2008,6136.75,6165.35,6109.85,6144.35,0.12%
02-01-2008,6144.7,6197,6060.85,6179.4,0.56%
03-01-2008,6184.25,6230.15,6126.4,6178.55,-0.09%
04-01-2008,6179.1,6300.05,6179.1,6274.3,1.52%
07-01-2008,6271,6289.8,6193.35,6279.1,0.13%
08-01-2008,6282.45,6357.1,6221.6,6287.85,0.09%
09-01-2008,6287.55,6338.3,6231.25,6272,-0.25%
10-01-2008,6278.1,6347,6142.9,6156.95,-1.97%
11-01-2008,6166.65,6224.2,6112.55,6200.1,0.54%
14-01-2008,6208.8,6244.15,6172,6206.8,-0.03%
15-01-2008,6226.35,6260.45,6053.3,6074.25,-2.50%
16-01-2008,6065,6065,5825.75,5935.75,-2.18%
17-01-2008,5937.95,6013.15,5880.3,5913.2,-0.42%
18-01-2008,5907.75,5908.75,5677,5705.3,-3.55%
21-01-2008,5705,5705,4977.1,5208.8,-9.53%
22-01-2008,5203.35,5203.35,4448.5,4899.3,-6.21%
23-01-2008,4903.05,5328.05,4891.6,5203.4,5.77%
24-01-2008,5208,5357.2,4995.8,5033.45,-3.47%
25-01-2008,5035.05,5399.25,5035.05,5383.35,6.47%
28-01-2008,5380.95,5380.95,5071,5274.1,-2.03%
29-01-2008,5279.55,5391.6,5225.25,5280.8,0.02%
30-01-2008,5283.75,5314.3,5142.25,5167.6,-2.25%
31-01-2008,5172.25,5251.65,5071.15,5137.45,-0.68%
01-02-2008,5140.6,5339.95,5090.75,5317.25,3.32%
04-02-2008,5315.55,5545.2,5315.55,5463.5,2.71%
05-02-2008,5463.75,5500.6,5412.95,5483.9,0.37%
06-02-2008,5470.4,5470.4,5257.05,5322.55,-2.78%
07-02-2008,5322.55,5344.6,5113.85,5133.25,-3.69%
08-02-2008,5132.1,5173.85,5034.25,5120.35,-0.23%
11-02-2008,5120.55,5126.4,4803.6,4857,-5.43%
12-02-2008,4877.85,4949.6,4820.45,4838.25,-0.82%
13-02-2008,4836.55,4986.55,4836.55,4929.45,1.88%
14-02-2008,4944.65,5220.25,4944.65,5202,4.95%
15-02-2008,5202.85,5315.4,5104.75,5302.9,1.89%
18-02-2008,5304.45,5348.6,5224,5276.9,-0.52%
19-02-2008,5278.4,5368.45,5262,5280.8,0.05%
20-02-2008,5267.15,5267.15,5116.3,5154.45,-2.19%
21-02-2008,5156.9,5241.35,5120.05,5191.8,0.67%
22-02-2008,5183.4,5184,5092.8,5110.75,-1.42%
25-02-2008,5112.25,5212.35,5055.15,5200.7,1.70%
26-02-2008,5200.8,5281.2,5200.8,5270.05,1.31%
27-02-2008,5271.4,5368.15,5249.75,5268.4,-0.06%
28-02-2008,5266.35,5302.85,5227.15,5285.1,0.35%
29-02-2008,5285,5290.8,5098.35,5223.5,-1.18%
03-03-2008,5222.8,5222.8,4936.05,4953,-5.45%
04-03-2008,4958.55,4976.7,4812.95,4864.25,-1.94%
05-03-2008,4866.85,4936.75,4847.25,4921.4,1.11%
07-03-2008,4918.3,4918.3,4672.25,4771.6,-3.07%
10-03-2008,4767.8,4814.95,4620.5,4800.4,0.68%
11-03-2008,4796.3,4888.5,4732.85,4865.9,1.43%
12-03-2008,4869.75,5019.2,4854.75,4872,0.05%
13-03-2008,4868.7,4868.8,4580.15,4623.6,-5.30%
14-03-2008,4623.8,4758.95,4607.55,4745.8,2.57%
17-03-2008,4745.45,4745.45,4482.1,4503.1,-5.38%
18-03-2008,4519.9,4617.95,4468.55,4533,0.29%
19-03-2008,4534.75,4718.4,4533.9,4573.95,0.86%
24-03-2008,4576.8,4649.45,4539.8,4609.85,0.72%
25-03-2008,4616.8,4896.8,4616.8,4877.5,5.34%
26-03-2008,4878.7,4912.3,4808.65,4828.85,-1.03%
27-03-2008,4828.8,4863.75,4769.6,4830.25,0.03%
28-03-2008,4830,4970.8,4796.35,4942,2.27%
31-03-2008,4942.15,4947,4703.85,4734.5,-4.39%
01-04-2008,4735.65,4800.75,4628.75,4739.55,0.08%
02-04-2008,4741.4,4916.75,4741.4,4754.2,0.27%
03-04-2008,4753.9,4833.25,4738.2,4771.6,0.37%
04-04-2008,4766.7,4791.7,4632.7,4647,-2.58%
07-04-2008,4631.35,4798.55,4628.8,4761.2,2.73%
08-04-2008,4760.65,4769.55,4677.8,4709.65,-1.08%
09-04-2008,4707.05,4758.25,4667.5,4747.05,0.84%
10-04-2008,4747.55,4799.5,4720.9,4733,-0.31%
11-04-2008,4734.35,4817.4,4727.25,4777.8,0.91%
15-04-2008,4779.95,4917.1,4708.3,4879.65,2.04%
16-04-2008,4881.65,4951.4,4874.05,4887.3,0.12%
17-04-2008,4890.6,4984.95,4889.65,4958.4,1.37%
21-04-2008,4955.9,5053.4,4955.9,5037,1.61%
22-04-2008,5037.05,5074.25,4994.05,5049.3,0.24%
23-04-2008,5044.35,5083.5,5003.55,5022.8,-0.43%
24-04-2008,5022.9,5072.7,4991.35,4999.85,-0.46%
